ID_Transaccion;Edad;Numero_items_comprados;Ingreso_mensual;Genero;Gasto_total
TXN2924;54;7;5143;Masculino;2907,945857
TXN2925;46;15;4863;Masculino;4926,948187
TXN2926;38;7;19767;Femenino;5855,502433
TXN2927;54;10;15038;Masculino;4039,231755
TXN2928;45;8;26781;Femenino;5087,25742
TXN2929;34;8;18004;Femenino;11524,6214
TXN2930;32;2;29403;Femenino;5372,593293
TXN2931;51;11;12917;Masculino;3685,436071
TXN2932;58;12;13297;Masculino;8475,942709
TXN2933;41;12;26571;Masculino;8278,146139
TXN2934;30;10;19778;Femenino;6595,315125
TXN2935;49;8;27334;Masculino;5367,647547
TXN2936;20;4;3271;Femenino;1479,545514
TXN2937;56;7;19607;Masculino;4472,147649
TXN2938;37;7;13979;Masculino;7056,996336
TXN2939;22;9;4673;Masculino;4495,517687
TXN2940;25;3;4201;Masculino;5346,16544
TXN2941;31;1;7956;Femenino;6813,486412
TXN2942;40;11;13862;Masculino;4682,89666
TXN2943;27;1;19997;Masculino;12074,47997
TXN2944;38;1;17314;Masculino;4763,398253
TXN2945;44;8;17033;Masculino;4997,988321
TXN2946;53;2;18675;Masculino;10396,46352
TXN2947;25;10;23332;Femenino;8254,205855
TXN2948;44;8;17940;Masculino;7661,485687
TXN2949;32;4;29295;Femenino;5730,397745
TXN2950;26;8;4041;Masculino;2941,323409
TXN2951;27;14;15951;Masculino;5605,617369
TXN2952;25;7;14255;Femenino;9409,462361
TXN2953;45;8;13088;Masculino;3426,857391
TXN2954;38;14;3769;Masculino;2231,645874
TXN2955;34;11;7140;Masculino;2751,170366
TXN2956;32;9;6036;Masculino;2280,53266
TXN2957;42;7;24112;Femenino;8227,401895
TXN2958;25;3;14679;Masculino;9528,095135
TXN2959;59;1;12540;Femenino;3143,241407
TXN2960;58;3;10902;Masculino;7741,563169
TXN2961;37;1;27867;Masculino;6361,712341
TXN2962;46;13;8367;Masculino;10805,88758
TXN2963;39;4;23487;Femenino;6938,029156
TXN2964;21;3;16233;Masculino;8248,270214
TXN2965;37;5;4102;Masculino;6738,585536
TXN2966;55;8;5760;Femenino;8479,957365
TXN2967;56;8;15751;Femenino;8566,571415
TXN2968;25;6;23203;Femenino;10709,69139
TXN2969;58;3;8290;Femenino;7246,168987
TXN2970;23;13;11477;Masculino;4474,337581
TXN2971;24;6;9210;Femenino;8522,56055
TXN2972;22;4;25712;Masculino;11328,27159
TXN2973;25;5;19295;Masculino;6539,032577
TXN2974;29;6;2568;Femenino;3103,572826
TXN2975;32;4;24794;Femenino;6367,680299
TXN2976;22;3;15906;Masculino;3470,7883
TXN2977;53;10;4809;Femenino;2620,283274
TXN2978;47;4;9708;Femenino;7454,288298
TXN2979;28;1;22051;Femenino;10468,34918
TXN2980;42;5;17807;Masculino;3987,768584
TXN2981;54;13;26835;Masculino;5954,643975
TXN2982;60;3;12004;Masculino;4280,967938
TXN2983;26;2;8500;Masculino;2411,708293
TXN2984;50;6;20013;Femenino;4643,013807
TXN2985;34;5;12416;Masculino;5691,204292
TXN2986;48;13;5013;Femenino;10018,08198
TXN2987;36;10;25000;Femenino;5297,833656
TXN2988;25;2;9192;Masculino;7294,558254
TXN2989;46;2;10964;Femenino;10457,91354
TXN2990;33;5;28229;Masculino;11664,69841
TXN2991;22;14;2221;Femenino;1576,098607
TXN2992;27;4;10275;Femenino;7356,987653
TXN2993;47;13;13249;Femenino;9693,565764
TXN2994;52;9;18027;Femenino;7426,596896
TXN2995;47;3;4778;Femenino;1704,038226
TXN2996;20;4;14196;Masculino;6918,272264
TXN2997;26;15;17372;Masculino;9069,632103
TXN2998;58;9;26898;Masculino;10427,18607
TXN2999;48;9;16641;Masculino;10413,3049
TXN3000;43;6;19465;Masculino;12153,43749
TXN3001;26;7;6322;Femenino;1667,339613
TXN3002;52;12;12081;Masculino;8416,885703
TXN3003;40;4;7480;Masculino;5979,795998
TXN3004;42;6;25175;Masculino;5690,404047
TXN3005;50;11;22776;Femenino;5320,164072
TXN3006;56;8;6535;Masculino;6005,462404
TXN3007;30;9;20495;Femenino;12278,29813
TXN3008;20;10;26522;Masculino;5694,695993
TXN3009;53;2;16932;Femenino;3498,407533
TXN3010;20;1;4889;Femenino;1516,16505
TXN3011;30;7;28821;Masculino;6716,887209
TXN3012;43;10;27398;Femenino;5542,965112
TXN3013;45;7;11703;Masculino;11136,29161
TXN3014;30;6;5759;Masculino;3200,003389
TXN3015;45;13;13649;Femenino;5925,120511
TXN3016;60;5;22382;Femenino;12465,96717
TXN3017;48;5;19220;Femenino;8674,806328
TXN3018;58;2;16799;Masculino;4059,868826
TXN3019;52;7;21279;Femenino;7901,650725
TXN3020;22;7;8264;Masculino;2546,982165
TXN3021;41;9;8360;Masculino;3234,639251
TXN3022;38;9;4150;Masculino;9943,698913
TXN3023;22;4;20769;Masculino;7908,613164
TXN3024;44;1;28603;Masculino;6466,731199
TXN3025;22;10;29370;Masculino;5818,776512
TXN3026;44;2;7502;Masculino;2940,883454
TXN3027;59;4;4508;Masculino;2119,080151
TXN3028;28;8;6837;Masculino;10446,17353
TXN3029;38;15;8061;Femenino;4338,370294
TXN3030;35;13;26688;Masculino;5781,621145
TXN3031;42;13;12754;Masculino;3536,405062
TXN3032;57;3;16864;Femenino;9906,447134
TXN3033;26;10;9199;Femenino;5097,595656
TXN3034;52;4;23284;Masculino;9715,200274
TXN3035;50;2;22257;Femenino;12296,44698
TXN3036;40;4;21677;Masculino;7147,565385
TXN3037;30;11;18466;Masculino;4204,011309
TXN3038;53;15;9881;Femenino;7825,778853
TXN3039;38;6;5027;Femenino;3507,370725
TXN3040;35;11;17279;Femenino;4549,242767
TXN3041;51;7;29580;Masculino;10619,15261
TXN3042;42;11;13301;Masculino;5254,95363
TXN3043;57;4;17712;Masculino;4194,298517
TXN3044;48;10;9977;Masculino;3206,355801
TXN3045;22;5;23579;Femenino;12319,50305
TXN3046;47;11;19371;Femenino;4084,901042
TXN3047;55;12;7758;Femenino;7285,321462
TXN3048;32;10;23812;Masculino;5178,60041
TXN3049;32;7;14499;Masculino;11443,88176
TXN3050;21;10;17781;Masculino;4929,408636
TXN3051;41;4;17939;Femenino;4519,953055
TXN3052;26;4;2078;Femenino;1839,453316
TXN3053;51;1;29591;Masculino;5776,913608
TXN3054;21;2;2817;Masculino;1800,926762
TXN3055;22;3;12081;Masculino;3454,832793
TXN3056;58;5;19226;Femenino;4017,574787
TXN3057;41;2;26039;Femenino;4687,719235
TXN3058;59;13;21853;Femenino;5286,122604
TXN3059;41;12;12432;Masculino;3569,288659
TXN3060;33;2;23577;Femenino;4470,229969
TXN3061;57;7;8044;Femenino;2439,19595
TXN3062;32;4;13106;Femenino;2726,014621
TXN3063;40;1;2734;Masculino;5102,923112
TXN3064;57;13;28112;Femenino;6641,701566
TXN3065;46;15;18863;Femenino;10623,05719
TXN3066;42;11;18359;Femenino;5007,582724
TXN3067;58;12;4198;Masculino;2383,348786
TXN3068;46;14;16360;Masculino;8963,257676
TXN3069;55;5;18083;Masculino;10328,99371
TXN3070;25;5;12222;Masculino;7879,813365
TXN3071;57;12;10468;Femenino;3534,216162
TXN3072;59;14;7090;Femenino;2579,039784
TXN3073;58;8;28641;Masculino;5816,542759
TXN3074;45;2;14585;Masculino;8190,504097
TXN3075;23;7;25889;Masculino;5549,051365
TXN3076;30;1;6945;Masculino;2200,912706
TXN3077;30;8;28848;Masculino;7340,133128
TXN3078;33;6;5706;Femenino;3601,045695
TXN3079;27;14;13080;Femenino;4255,442029
TXN3080;22;7;22940;Femenino;4313,735111
TXN3081;34;2;13658;Masculino;3534,928787
TXN3082;29;3;19760;Masculino;5204,801195
TXN3083;43;9;10138;Masculino;2949,491688
TXN3084;44;14;16798;Masculino;4728,292036
TXN3085;38;12;3731;Femenino;6624,193444
TXN3086;50;4;3736;Masculino;4525,59451
TXN3087;50;1;14105;Masculino;8035,70995
TXN3088;20;11;2027;Masculino;1659,429439
TXN3089;38;4;2295;Femenino;1292,306552
TXN3090;41;15;27058;Femenino;7182,066472
TXN3091;34;2;28683;Masculino;11661,48942
TXN3092;31;9;12890;Masculino;3638,084232
TXN3093;47;13;3957;Femenino;5488,829111
TXN3094;35;2;15070;Femenino;4149,098371
TXN3095;44;1;12187;Femenino;3588,932432
TXN3096;35;4;22554;Femenino;4296,953471
TXN3097;48;2;22578;Masculino;7133,855596
TXN3098;48;12;3128;Masculino;8363,518776
TXN3099;28;12;9028;Femenino;6316,13293
TXN3100;40;9;11177;Masculino;11082,00073
TXN3101;53;10;14785;Masculino;3931,392988
TXN3102;26;8;16537;Masculino;4233,855651
TXN3103;33;9;18073;Femenino;3964,546299
TXN3104;32;1;16795;Femenino;8055,909045
TXN3105;36;7;18951;Masculino;4216,422393
TXN3106;20;9;6640;Masculino;2684,017687
TXN3107;56;10;24087;Femenino;7388,516172
TXN3108;33;1;24693;Masculino;5112,538072
TXN3109;53;9;13735;Femenino;8012,463073
TXN3110;52;13;9489;Femenino;3875,481417
TXN3111;48;5;7346;Femenino;4688,514699
TXN3112;56;15;24878;Femenino;7813,414549
TXN3113;20;9;29139;Masculino;8384,027656
TXN3114;60;2;16731;Femenino;9682,414437
TXN3115;49;13;16417;Femenino;7412,286865
TXN3116;50;5;19558;Femenino;7714,634814
TXN3117;38;1;3817;Masculino;2281,426916
TXN3118;43;8;7671;Femenino;5946,527359
TXN3119;56;1;29145;Masculino;8118,021072
TXN3120;36;8;11696;Femenino;7787,750806
TXN3121;47;14;18045;Femenino;4489,852054
TXN3122;27;5;4265;Femenino;1653,076986
TXN3123;47;12;8784;Femenino;2672,888653
TXN3124;39;11;11185;Masculino;6999,304801
TXN3125;24;3;27319;Masculino;8998,412886
TXN3126;53;14;19415;Masculino;7273,28131
TXN3127;45;6;5275;Femenino;2730,805405
TXN3128;57;4;16455;Femenino;3585,293731
TXN3129;33;13;27513;Masculino;8229,3804
TXN3130;43;14;18634;Femenino;11886,8975
TXN3131;52;11;13994;Masculino;8468,880815
TXN3132;42;10;20534;Femenino;4951,202999
TXN3133;57;15;23228;Masculino;11649,10617
TXN3134;20;10;23072;Masculino;5137,176576
TXN3135;59;3;18024;Masculino;5539,533232
TXN3136;25;4;16158;Femenino;4237,939277
TXN3137;55;5;27715;Femenino;5423,540587
TXN3138;55;7;16254;Masculino;6426,900368
TXN3139;49;14;11910;Masculino;11357,60896
TXN3140;29;14;10931;Masculino;5037,167109
TXN3141;41;9;16634;Masculino;7612,27203
TXN3142;44;12;26842;Femenino;5782,159281
TXN3143;56;7;25825;Masculino;5656,900237
TXN3144;36;14;3720;Femenino;1726,017679
TXN3145;21;3;28185;Masculino;7932,567781
TXN3146;60;6;27076;Femenino;6226,192452
TXN3147;24;7;16656;Femenino;7034,438554
TXN3148;26;3;24746;Femenino;6205,990124
TXN3149;39;2;14070;Masculino;11169,03947
TXN3150;57;5;21326;Femenino;4188,971365
TXN3151;29;4;9355;Masculino;7460,514488
TXN3152;47;1;5415;Femenino;6520,302372
TXN3153;21;1;28439;Femenino;6641,919639
TXN3154;40;13;2856;Femenino;4154,151265
TXN3155;29;7;14716;Femenino;3849,84225
TXN3156;22;10;15985;Femenino;6104,690052
TXN3157;29;15;24270;Femenino;7452,351162
TXN3158;51;10;10649;Femenino;9097,74605
TXN3159;40;1;20930;Masculino;5280,744591
TXN3160;34;14;24539;Masculino;8977,008693
TXN3161;53;7;26036;Masculino;6261,374072
TXN3162;49;1;20092;Masculino;4426,311423
TXN3163;42;10;11459;Femenino;4594,962968
TXN3164;30;9;21352;Femenino;4673,06181
TXN3165;34;10;2102;Masculino;3414,312168
TXN3166;29;8;29680;Masculino;5971,876775
TXN3167;58;15;25292;Masculino;5833,869953
TXN3168;36;13;5951;Masculino;2694,561435
TXN3169;51;8;25359;Femenino;11434,23463
TXN3170;42;1;26803;Femenino;5070,401124
TXN3171;55;10;4586;Femenino;3501,225139
TXN3172;33;14;11332;Femenino;3005,355978
TXN3173;40;6;10038;Femenino;8790,562168
TXN3174;21;14;5817;Masculino;2394,912171
TXN3175;20;12;2461;Masculino;7982,267962
TXN3176;60;4;22827;Masculino;9517,126168
TXN3177;41;3;16733;Femenino;9502,814222
TXN3178;51;4;3136;Masculino;6500,49182
TXN3179;32;12;10445;Masculino;11137,38006
TXN3180;21;8;28421;Masculino;6666,831591
TXN3181;39;4;4347;Femenino;4329,537706
TXN3182;39;9;9957;Masculino;3051,375727
TXN3183;38;8;7000;Femenino;2199,594252
TXN3184;44;7;24353;Femenino;7248,63993
TXN3185;25;9;24076;Femenino;10997,14138
TXN3186;37;5;26300;Masculino;8723,120879
TXN3187;28;3;4369;Femenino;1653,765157
TXN3188;60;9;6650;Masculino;2822,686878
TXN3189;47;10;22621;Femenino;11048,84623
TXN3190;56;9;8705;Masculino;3374,45252
TXN3191;56;11;3624;Femenino;1816,700096
TXN3192;21;5;15021;Masculino;5927,604765
TXN3193;25;3;20660;Femenino;4535,831177
TXN3194;31;14;29853;Femenino;7445,255169
TXN3195;40;4;19367;Femenino;8785,178265
TXN3196;25;2;16252;Femenino;3922,75081
TXN3197;52;9;26284;Masculino;11646,21985
TXN3198;35;5;14963;Femenino;5787,072124
TXN3199;20;6;6675;Femenino;3771,52373
TXN3200;26;13;12480;Masculino;3550,625583
TXN3201;23;14;5271;Femenino;3084,93199
TXN3202;56;12;19069;Femenino;11947,04033
TXN3203;22;2;8367;Masculino;7065,860737
TXN3204;53;7;29823;Femenino;7448,178941
TXN3205;53;5;7618;Masculino;2632,684059
TXN3206;30;6;18062;Masculino;5721,19366
TXN3207;29;12;20340;Femenino;4274,999419
TXN3208;58;5;28285;Masculino;10575,32107
TXN3209;36;1;3201;Masculino;2578,014189
TXN3210;22;12;10856;Masculino;4180,345479
TXN3211;53;9;24775;Masculino;10126,46564
TXN3212;53;2;29718;Femenino;5468,27629
TXN3213;38;3;17564;Masculino;5409,841153
TXN3214;43;4;7678;Femenino;2210,618188
TXN3215;32;1;25261;Femenino;12645,45862
TXN3216;27;15;17555;Femenino;7381,333968
TXN3217;30;7;29065;Femenino;6953,989798
TXN3218;27;2;21379;Masculino;6013,797731
TXN3219;37;10;21604;Masculino;5776,079233
TXN3220;54;1;10887;Femenino;3592,287042
TXN3221;31;3;21856;Femenino;7739,598868
TXN3222;48;5;3234;Femenino;6316,359836
TXN3223;40;9;19474;Masculino;12319,00442
TXN3224;60;13;15558;Masculino;10311,66809
TXN3225;41;3;29884;Femenino;7864,974662
TXN3226;56;14;10928;Masculino;3559,795702
TXN3227;59;2;12055;Femenino;4385,804899
TXN3228;31;8;24417;Femenino;7215,239203
TXN3229;35;3;8739;Masculino;10344,26154
TXN3230;27;8;22279;Masculino;4688,505445
TXN3231;40;7;14107;Femenino;5676,026827
TXN3232;59;9;4327;Femenino;1960,938515
TXN3233;46;6;26401;Masculino;5829,340405
TXN3234;25;2;16787;Femenino;3460,784667
TXN3235;45;15;15728;Femenino;3758,751733
TXN3236;53;14;23437;Femenino;11183,78093
TXN3237;58;1;12284;Femenino;6275,592372
TXN3238;38;12;15707;Femenino;3582,63726
TXN3239;48;2;27666;Masculino;5501,022188
TXN3240;36;8;2369;Femenino;2983,515144
TXN3241;59;14;3621;Femenino;5593,882063
TXN3242;27;13;4638;Femenino;1940,986125
TXN3243;57;1;14408;Femenino;11101,02561
TXN3244;50;6;11289;Femenino;4541,364791
TXN3245;60;13;11136;Femenino;3681,675722
TXN3246;41;13;22432;Masculino;7588,488755
TXN3247;41;5;19122;Masculino;12123,95445
TXN3248;28;15;9084;Femenino;4303,284483
TXN3249;41;15;24978;Femenino;8678,325006
TXN3250;24;6;16912;Masculino;7375,78608
TXN3251;21;9;26966;Femenino;11451,98933
TXN3252;54;1;13716;Femenino;5688,715155
TXN3253;31;3;7214;Femenino;6765,404468
TXN3254;22;5;6573;Masculino;6921,305672
TXN3255;49;4;3172;Masculino;4381,10363
TXN3256;58;2;5508;Femenino;6573,73018
TXN3257;44;10;28812;Femenino;10263,6447
TXN3258;43;15;23972;Masculino;6953,843201
TXN3259;45;10;27477;Femenino;8857,10079
TXN3260;56;11;27279;Masculino;13707,5317
TXN3261;48;7;24785;Femenino;6584,83345
TXN3262;60;5;16062;Femenino;9658,282481
TXN3263;22;5;12107;Masculino;11054,16918
TXN3264;60;11;2837;Masculino;2072,383135
TXN3265;24;11;2602;Femenino;1575,717899
TXN3266;32;15;10322;Masculino;3216,309816
TXN3267;42;4;11274;Femenino;10542,61802
TXN3268;46;11;21176;Masculino;4802,97457
TXN3269;45;8;25169;Masculino;6804,824477
TXN3270;31;4;24203;Masculino;4818,807944
TXN3271;44;15;9231;Femenino;3712,826458
TXN3272;22;11;24313;Femenino;7187,40155
TXN3273;48;15;2916;Masculino;2349,454276
TXN3274;54;15;28652;Masculino;9717,38635
TXN3275;31;8;2157;Femenino;5097,126841
TXN3276;41;13;4447;Masculino;3401,724912
TXN3277;52;7;2161;Femenino;3217,60376
TXN3278;20;10;18318;Masculino;4543,300053
TXN3279;49;3;4536;Masculino;2236,738645
TXN3280;41;10;17315;Masculino;4086,833567
TXN3281;46;2;18154;Femenino;6346,613251
TXN3282;31;8;23658;Masculino;6506,887251
TXN3283;57;7;12385;Femenino;9338,916539
TXN3284;54;2;8082;Masculino;2499,673061
TXN3285;59;6;6691;Femenino;6753,068186
TXN3286;48;14;9218;Femenino;4403,553159
TXN3287;26;8;26100;Masculino;5677,784925
TXN3288;33;15;6535;Femenino;2413,792166
TXN3289;52;7;21245;Femenino;4540,011178
TXN3290;34;5;3520;Masculino;2313,301512
TXN3291;48;12;15477;Femenino;4155,711801
TXN3292;48;9;14611;Femenino;8077,990541
TXN3293;43;5;15532;Femenino;6880,15572
TXN3294;32;3;22575;Masculino;12486,6641
TXN3295;26;11;9362;Femenino;7460,727016
TXN3296;29;7;2428;Masculino;5226,070153
TXN3297;60;11;25929;Femenino;5776,585735
TXN3298;37;5;26726;Femenino;5093,391552
TXN3299;23;15;6416;Femenino;3204,513257
TXN3300;21;4;11547;Femenino;5073,333481
TXN3301;20;3;17028;Masculino;9960,877578
TXN3302;48;2;9675;Femenino;2753,12093
TXN3303;27;6;23286;Femenino;4665,880608
TXN3304;43;4;17056;Masculino;4077,177855
TXN3305;47;8;22789;Masculino;4744,498207
TXN3306;26;13;7477;Femenino;2467,13434
TXN3307;46;9;17400;Masculino;5160,916373
TXN3308;28;12;23926;Masculino;12970,63503
TXN3309;59;11;15713;Femenino;3576,226566
TXN3310;60;6;29885;Femenino;8068,559576
TXN3311;31;6;25923;Masculino;10193,34144
TXN3312;49;6;6743;Masculino;2624,375801
TXN3313;21;8;11297;Masculino;3143,531852
TXN3314;41;5;18622;Femenino;4486,439102
TXN3315;29;6;20276;Masculino;4937,882782
TXN3316;30;14;14262;Masculino;10228,92063
TXN3317;51;10;11590;Masculino;3340,724703
TXN3318;30;12;5742;Femenino;2156,47293
TXN3319;60;8;6519;Masculino;2944,890323
TXN3320;43;7;24664;Femenino;9644,252767
TXN3321;40;14;11233;Femenino;9231,857141
TXN3322;32;3;12597;Femenino;10682,44642
TXN3323;21;4;28700;Femenino;6341,880837
TXN3324;30;3;10779;Femenino;2454,224592
TXN3325;40;11;12197;Femenino;5696,720574
TXN3326;47;3;26836;Femenino;8451,586342
TXN3327;52;4;12957;Masculino;3273,007244
TXN3328;57;13;22575;Femenino;8428,559745
TXN3329;56;9;14133;Femenino;8348,466623
TXN3330;32;1;6854;Masculino;2725,845626
TXN3331;30;14;3861;Masculino;8461,154003
TXN3332;20;8;21833;Femenino;4912,057507
TXN3333;48;6;5283;Masculino;2268,755837
TXN3334;41;9;23589;Femenino;5238,964281
TXN3335;47;11;25972;Femenino;5319,935714
TXN3336;48;12;2688;Femenino;7913,546703
TXN3337;25;15;5859;Masculino;10610,01969
TXN3338;25;14;2593;Femenino;6599,020113
TXN3339;58;14;14319;Masculino;3955,670514
TXN3340;58;3;2330;Masculino;2388,932894
TXN3341;36;14;13620;Femenino;3363,579685
TXN3342;55;9;26106;Femenino;6913,867564
TXN3343;24;3;28047;Femenino;11491,75578
TXN3344;44;14;16048;Masculino;7704,64974
TXN3345;43;9;14123;Femenino;9483,199242
TXN3346;52;7;22833;Masculino;8376,299658
TXN3347;20;2;27664;Masculino;6229,173123
TXN3348;23;7;9098;Masculino;2956,523428
TXN3349;44;4;12280;Femenino;10853,0326
TXN3350;31;12;5848;Femenino;8495,764708
TXN3351;33;6;16162;Masculino;4954,827943
TXN3352;59;12;20355;Masculino;4750,960885
TXN3353;52;15;24445;Masculino;5833,679717
TXN3354;33;15;11106;Masculino;5994,346748
TXN3355;49;8;29331;Femenino;11802,21623
TXN3356;46;9;12027;Masculino;4351,611587
TXN3357;37;6;14365;Masculino;9857,783584
TXN3358;41;14;26516;Femenino;5821,351503
TXN3359;30;11;2030;Femenino;7640,557487
TXN3360;29;2;21450;Masculino;5332,252321
TXN3361;31;3;4926;Femenino;7906,217307
TXN3362;34;13;4293;Masculino;3819,37154
TXN3363;34;7;23323;Femenino;4733,228583
TXN3364;36;13;3064;Femenino;9631,802192
TXN3365;41;2;27879;Masculino;10119,73551
TXN3366;43;1;26093;Femenino;9651,648765
TXN3367;30;10;18260;Femenino;8735,531416
TXN3368;26;8;5105;Femenino;2875,633192
TXN3369;22;3;12083;Masculino;9385,277564
TXN3370;41;10;14849;Femenino;3366,670972
TXN3371;20;14;21045;Masculino;5944,811023
TXN3372;43;15;9188;Masculino;3621,068811
TXN3373;32;1;14059;Masculino;6700,753631
TXN3374;23;15;3516;Femenino;1963,131123
TXN3375;21;1;3549;Masculino;1460,165336
TXN3376;54;12;11777;Masculino;11295,84687
TXN3377;26;13;18803;Masculino;9337,988626
TXN3378;50;6;3100;Femenino;4101,777987
TXN3379;20;11;10968;Femenino;3881,223017
TXN3380;41;1;23518;Femenino;5958,753021
TXN3381;43;4;14546;Masculino;5194,044251
TXN3382;24;11;19304;Femenino;5013,605234
TXN3383;34;1;11891;Masculino;7537,181227
TXN3384;48;9;26117;Femenino;5187,423224
TXN3385;45;12;8056;Femenino;2654,338209
TXN3386;31;2;13040;Femenino;5527,778523
TXN3387;44;1;4174;Femenino;1611,437413
TXN3388;47;12;16761;Masculino;4421,431973
TXN3389;28;12;21947;Masculino;11054,49712
TXN3390;54;9;8050;Masculino;10649,65186
TXN3391;22;15;26275;Masculino;9147,154245
TXN3392;31;14;21356;Masculino;6010,916057
TXN3393;22;1;14994;Masculino;4401,68237
TXN3394;37;4;15860;Masculino;4679,437461
TXN3395;31;11;19891;Femenino;10383,05303
TXN3396;56;6;24585;Masculino;9962,457683
TXN3397;41;13;21182;Femenino;4945,787998
TXN3398;58;8;23977;Masculino;5376,06032
TXN3399;57;11;15260;Femenino;11462,80387
TXN3400;60;7;15555;Masculino;8515,017723
TXN3401;31;1;14393;Femenino;5604,591183
TXN3402;49;4;17434;Masculino;11688,68727
TXN3403;49;11;22241;Masculino;4918,31811
TXN3404;30;2;14287;Femenino;2943,281268
TXN3405;56;4;29518;Femenino;8976,407132
TXN3406;22;10;21164;Masculino;4456,193299
TXN3407;22;2;10032;Masculino;4216,815087
TXN3408;50;6;22762;Masculino;4942,606402
TXN3409;26;3;19542;Masculino;11973,30895
TXN3410;53;15;12954;Masculino;11606,36419
TXN3411;43;10;24413;Femenino;4991,931596
TXN3412;47;10;4569;Femenino;1614,015258
TXN3413;56;15;28284;Masculino;6261,771681
TXN3414;40;14;22169;Femenino;9395,46697
TXN3415;42;9;20940;Femenino;8007,289343
TXN3416;45;9;27032;Femenino;7834,74116
TXN3417;36;7;21200;Masculino;5522,888071
TXN3418;49;1;18194;Femenino;11621,02135
TXN3419;33;15;16816;Femenino;11690,5246
TXN3420;57;13;15973;Femenino;8576,752354
TXN3421;27;6;29626;Femenino;6465,062071
TXN3422;40;4;25634;Masculino;11311,43711
TXN3423;21;4;26812;Femenino;11132,66107
TXN3424;33;6;10170;Femenino;2699,930317
TXN3425;56;5;16566;Masculino;4434,732123
TXN3426;32;1;26256;Femenino;6402,530906
TXN3427;60;6;10698;Masculino;3064,957653
